Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1319,40.0051640,-79.5782770,332.2,133,122,112
1320,40.0051270,-79.5782400,332.5,133,122,112
1325,40.0050800,-79.5781900,332.9,133,122,112
1330,40.0049970,-79.5781100,333.6,133,122,112
1335,40.0049300,-79.5780400,334.1,133,122,112
1340,40.0048940,-79.5780100,334.4,133,122,112
1350,40.0047500,-79.5778960,335.4,133,122,112
1355,40.0047070,-79.5778700,335.7,133,122,112
1360,40.0046270,-79.5778400,336.3,133,122,112
1365,40.0045740,-79.5778200,336.6,133,122,112
1370,40.0045740,-79.5778200,336.6,133,122,112
1375,40.0044480,-79.5777740,337.5,133,122,112
1378,40.0044480,-79.5777740,337.5,125,122,112
1380,40.0043600,-79.5777500,338.1,125,122,112
1390,40.0041920,-79.5777010,339.3,125,122,112
1400,40.0041270,-79.5776820,339.8,125,122,112
1405,40.0040610,-79.5776630,340.5,125,122,112
1415,40.0039960,-79.5776440,341.1,125,122,112
1420,40.0039310,-79.5776260,341.7,125,122,112
1425,40.0038660,-79.5776070,342.4,125,122,112
1430,40.0038000,-79.5775880,343.0,125,122,112
1438,40.0037350,-79.5775690,343.7,143,122,112
1440,40.0036700,-79.5775500,344.5,143,122,112
1440,40.0036700,-79.5775500,344.5,143,122,112
1450,40.0035900,-79.5775150,345.6,143,122,112
1460,40.0034600,-79.5774460,346.4,143,122,112
1469,40.0033900,-79.5773540,345.6,143,122,112
1475,40.0033400,-79.5772250,345.0,143,122,112
1480,40.0033230,-79.5771260,344.2,143,122,112
1485,40.0032960,-79.5770300,343.3,143,122,112
1490,40.0032730,-79.5769600,342.8,143,122,112
1490,40.0032730,-79.5769600,342.8,143,122,112
1498,40.0032730,-79.5769600,342.8,124,122,112
1500,40.0032200,-79.5768000,341.5,124,122,112
1505,40.0032120,-79.5767000,340.7,124,122,112
1510,40.0031850,-79.5765700,339.9,124,122,112
1515,40.0031600,-79.5764600,338.8,124,122,112
1520,40.0031300,-79.5763300,338.2,124,122,112
1525,40.0031170,-79.5761700,337.7,124,122,112
1530,40.0030820,-79.5760400,336.6,124,122,112
1535,40.0030100,-79.5759300,335.6,124,122,112
1540,40.0029220,-79.5760500,334.6,124,122,112
1545,40.0028880,-79.5762300,334.2,124,122,112
1550,40.0028530,-79.5764160,333.7,124,122,112
1555,40.0028300,-79.5765900,333.1,124,122,112
1558,40.0028300,-79.5765900,333.1,169,122,112
1560,40.0028100,-79.5767500,331.8,169,122,112
1565,40.0027900,-79.5769350,330.4,169,122,112
1570,40.0027470,-79.5771100,329.9,169,122,112
1575,40.0027240,-79.5772860,329.0,169,122,112
1580,40.0027050,-79.5774400,328.2,169,122,112
1585,40.0026740,-79.5776100,327.8,169,122,112
1590,40.0026550,-79.5778100,327.0,169,122,112
1595,40.0026440,-79.5780000,325.9,169,122,112
1600,40.0026630,-79.5781800,325.2,169,122,112
1605,40.0026860,-79.5783200,324.4,169,122,112
1610,40.0026780,-79.5785200,323.6,169,122,112
1615,40.0026860,-79.5787200,323.1,169,122,112
1618,40.0026860,-79.5787200,323.1,179,122,112
1619,40.0026860,-79.5787200,323.1,179,122,112
1621,40.0027050,-79.5788960,321.9,179,122,112
1626,40.0027160,-79.5790940,320.5,179,122,112
1631,40.0027100,-79.5792900,319.2,179,122,112
1636,40.0027120,-79.5794800,318.4,179,122,112
1641,40.0027240,-79.5796660,317.1,179,122,112
1646,40.0027000,-79.5798500,315.5,179,122,112
1651,40.0026500,-79.5800400,314.4,179,122,112
1656,40.0026300,-79.5802700,312.3,179,122,112
1661,40.0026250,-79.5804600,310.9,179,122,112
1666,40.0026100,-79.5807100,309.4,179,122,112
1671,40.0026000,-79.5809250,309.1,179,122,112
1676,40.0025900,-79.5811000,309.2,179,122,112
1679,40.0025900,-79.5811000,309.2,184,122,112
1681,40.0025900,-79.5812400,309.3,184,122,112
1686,40.0025940,-79.5813450,309.4,184,122,112
1691,40.0026130,-79.5814360,309.6,184,122,112
1696,40.0026100,-79.5815200,309.9,184,122,112
1701,40.0026050,-79.5816100,310.1,184,122,112
1706,40.0025900,-79.5817800,310.4,184,122,112
1711,40.0025520,-79.5818940,310.6,184,122,112
1716,40.0025200,-79.5819200,310.6,184,122,112
1721,40.0025020,-79.5820160,310.7,184,122,112
1726,40.0024800,-79.5821400,310.8,184,122,112
1731,40.0024700,-79.5822140,310.8,184,122,112
1736,40.0024700,-79.5822400,310.8,184,122,112
1738,40.0024700,-79.5822400,310.8,162,122,112
1741,40.0024700,-79.5822400,310.8,162,122,112
1746,40.0024380,-79.5824000,310.9,162,122,112
1751,40.0023730,-79.5825100,310.9,162,122,112
1756,40.0023080,-79.5825960,310.9,162,122,112
1766,40.0022600,-79.5826700,310.9,162,122,112
1771,40.0022100,-79.5827400,311.0,162,122,112
1776,40.0021500,-79.5828400,311.0,162,122,112
1781,40.0020700,-79.5829400,311.0,162,122,112
1786,40.0020200,-79.5830300,311.1,162,122,112
1791,40.0019700,-79.5830800,311.5,162,122,112
1796,40.0019400,-79.5830600,311.7,162,122,112
1798,40.0019400,-79.5830600,311.7,172,122,112
1799,40.0019400,-79.5830600,311.7,172,122,112
