Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1715,39.9087360,-79.7122080,323.6,116,122,112
1720,39.9086810,-79.7122160,323.8,116,122,112
1725,39.9086270,-79.7122250,323.8,116,122,112
1730,39.9085730,-79.7122340,323.7,116,122,112
1735,39.9085190,-79.7122430,323.6,116,122,112
1739,39.9084640,-79.7122510,323.8,122,122,112
1740,39.9084100,-79.7122600,323.6,122,122,112
1745,39.9083370,-79.7121700,323.7,122,122,112
1750,39.9082830,-79.7120500,323.7,122,122,112
1755,39.9082640,-79.7119500,323.7,122,122,112
1760,39.9082680,-79.7118700,323.7,122,122,112
1765,39.9082870,-79.7117700,323.7,122,122,112
1770,39.9083200,-79.7116850,323.8,122,122,112
1775,39.9083630,-79.7116200,323.8,122,122,112
1785,39.9084550,-79.7114900,323.5,122,122,112
1793,39.9085400,-79.7113600,323.8,122,122,112
1798,39.9085800,-79.7112800,323.5,122,122,112
1799,39.9085800,-79.7112800,323.5,119,122,112
1803,39.9086230,-79.7112000,323.7,119,122,112
1808,39.9086800,-79.7111100,323.6,119,122,112
1813,39.9087260,-79.7110400,323.6,119,122,112
1818,39.9087750,-79.7109600,323.5,119,122,112
1823,39.9088360,-79.7108500,323.7,119,122,112
1828,39.9089160,-79.7107500,323.6,119,122,112
1834,39.9089970,-79.7106300,323.8,119,122,112
1839,39.9090840,-79.7105700,323.7,119,122,112
1844,39.9091900,-79.7105630,323.7,119,122,112
1849,39.9092290,-79.7105700,323.6,119,122,112
1854,39.9092690,-79.7105760,323.6,119,122,112
1859,39.9093080,-79.7105830,323.7,123,122,112
1859,39.9093480,-79.7105900,323.8,123,122,112
1864,39.9094050,-79.7106500,323.9,123,122,112
1869,39.9094660,-79.7107300,323.8,123,122,112
1877,39.9095230,-79.7108840,323.5,123,122,112
1882,39.9095270,-79.7109760,323.6,123,122,112
1887,39.9095200,-79.7110750,323.5,123,122,112
1892,39.9094850,-79.7111740,323.7,123,122,112
1897,39.9094300,-79.7112700,323.8,123,122,112
1902,39.9093670,-79.7113800,323.7,123,122,112
1907,39.9093170,-79.7114500,323.8,123,122,112
1912,39.9092600,-79.7115200,323.8,123,122,112
1917,39.9092180,-79.7115900,323.8,123,122,112
1919,39.9092180,-79.7115900,323.8,116,122,112
1922,39.9091640,-79.7116700,323.7,116,122,112
1927,39.9091200,-79.7117300,323.8,116,122,112
1932,39.9090730,-79.7117900,323.7,116,122,112
1937,39.9090100,-79.7118900,323.7,116,122,112
1942,39.9089620,-79.7119800,323.6,116,122,112
1947,39.9089130,-79.7120700,323.7,116,122,112
1952,39.9088600,-79.7121660,323.8,116,122,112
1957,39.9088130,-79.7122300,323.7,116,122,112
1962,39.9087450,-79.7122700,323.7,116,122,112
1967,39.9086800,-79.7123200,323.9,116,122,112
1972,39.9086070,-79.7123400,323.7,116,122,112
1977,39.9085430,-79.7123260,323.8,116,122,112
1979,39.9085430,-79.7123260,323.8,119,122,112
1982,39.9084740,-79.7122900,323.8,119,122,112
1987,39.9084170,-79.7122400,323.6,119,122,112
1992,39.9083500,-79.7121660,323.7,119,122,112
1997,39.9082950,-79.7120500,323.7,119,122,112
2002,39.9082700,-79.7119200,323.7,119,122,112
2007,39.9082800,-79.7118100,323.8,119,122,112
2012,39.9083020,-79.7117300,323.8,119,122,112
2017,39.9083400,-79.7116600,323.8,119,122,112
2023,39.9083800,-79.7115900,323.8,119,122,112
2028,39.9084200,-79.7115100,323.6,119,122,112
2033,39.9084740,-79.7114300,323.7,119,122,112
2038,39.9085160,-79.7113400,323.7,119,122,112
2039,39.9085160,-79.7113400,323.7,124,122,112
2043,39.9085700,-79.7112660,323.5,124,122,112
2048,39.9086230,-79.7111900,323.7,124,122,112
2053,39.9086800,-79.7111100,323.6,124,122,112
2058,39.9087330,-79.7110300,323.6,124,122,112
2063,39.9087830,-79.7109500,323.6,124,122,112
2068,39.9088330,-79.7108800,323.6,124,122,112
2073,39.9088800,-79.7108000,323.7,124,122,112
2078,39.9089400,-79.7107100,323.7,124,122,112
2083,39.9089850,-79.7106300,323.8,124,122,112
2088,39.9090460,-79.7105600,323.9,124,122,112
2093,39.9091200,-79.7105200,323.7,124,122,112
2098,39.9092200,-79.7105200,323.5,124,122,112
2099,39.9092200,-79.7105200,323.5,119,122,112
2103,39.9093000,-79.7105560,323.8,119,122,112
2108,39.9093670,-79.7106100,323.8,119,122,112
2113,39.9094280,-79.7106800,323.9,119,122,112
2118,39.9094800,-79.7107700,323.7,119,122,112
2123,39.9095000,-79.7108700,323.7,119,122,112
2128,39.9095100,-79.7109760,323.6,119,122,112
2133,39.9095040,-79.7110750,323.8,119,122,112
2138,39.9094800,-79.7111700,323.7,119,122,112
2143,39.9094470,-79.7112500,323.5,119,122,112
2148,39.9094000,-79.7113300,323.7,119,122,112
2153,39.9093500,-79.7113950,323.7,119,122,112
2158,39.9092980,-79.7114700,323.7,119,122,112
2158,39.9092980,-79.7114700,323.7,119,122,112
2159,39.9092980,-79.7114700,323.7,120,122,112
2163,39.9092500,-79.7115400,323.8,120,122,112
2168,39.9092060,-79.7116100,323.8,120,122,112
2168,39.9092060,-79.7116100,323.8,120,122,112
2173,39.9091530,-79.7117100,323.7,120,122,112
2178,39.9090900,-79.7118100,323.7,120,122,112
2183,39.9090400,-79.7118800,323.8,120,122,112
2188,39.9089930,-79.7119600,323.7,120,122,112
2193,39.9089430,-79.7120200,323.7,120,122,112
2198,39.9088940,-79.7120800,323.7,120,122,112
2203,39.9088630,-79.7121500,323.8,120,122,112
2208,39.9087900,-79.7122500,323.7,120,122,112
2213,39.9087140,-79.7122960,323.9,120,122,112
2218,39.9086460,-79.7123100,323.9,120,122,112
2218,39.9086460,-79.7123100,323.9,120,122,112
2221,39.9086460,-79.7123100,323.9,121,122,112
2223,39.9085700,-79.7123100,323.8,121,122,112
2228,39.9084930,-79.7122900,323.8,121,122,112
