Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
291,40.0107000,-79.5888240,290.2,86,122,112
292,40.0107170,-79.5888220,290.2,86,122,112
293,40.0107320,-79.5888180,290.2,86,122,112
294,40.0107500,-79.5888140,290.2,86,122,112
295,40.0107620,-79.5888100,290.2,86,122,112
296,40.0107710,-79.5888050,290.2,86,122,112
297,40.0107810,-79.5887970,290.2,86,122,112
298,40.0107810,-79.5887970,290.2,86,122,112
299,40.0107900,-79.5887890,290.2,87,122,112
300,40.0107900,-79.5887890,290.2,87,122,112
301,40.0108120,-79.5887900,290.2,88,122,112
302,40.0108250,-79.5887910,290.2,88,122,112
303,40.0108410,-79.5887930,290.2,88,122,112
304,40.0108630,-79.5887980,290.3,88,122,112
305,40.0108910,-79.5888030,290.3,89,122,112
306,40.0109170,-79.5888060,290.3,89,122,112
307,40.0109380,-79.5888080,290.3,89,122,112
308,40.0109560,-79.5888080,290.4,89,122,112
309,40.0109700,-79.5888090,290.4,88,122,112
310,40.0109800,-79.5888110,290.4,88,122,112
311,40.0109800,-79.5888110,290.4,88,122,112
312,40.0109950,-79.5888140,290.5,88,122,112
313,40.0109950,-79.5888140,290.5,89,122,112
314,40.0110150,-79.5888110,290.5,89,122,112
315,40.0110300,-79.5888080,290.6,90,122,112
316,40.0110490,-79.5888070,290.6,90,122,112
317,40.0110660,-79.5888060,290.7,90,122,112
318,40.0110830,-79.5888070,290.7,91,122,112
319,40.0111010,-79.5888060,290.8,90,122,112
320,40.0111210,-79.5888090,290.8,90,122,112
321,40.0111350,-79.5888130,290.9,90,122,112
322,40.0111350,-79.5888130,290.9,90,122,112
323,40.0111500,-79.5888170,290.9,89,122,112
324,40.0111500,-79.5888170,290.9,89,122,112
325,40.0111630,-79.5888210,291.0,88,122,112
326,40.0111630,-79.5888210,291.0,88,122,112
327,40.0111760,-79.5888220,291.0,88,122,112
328,40.0111760,-79.5888220,291.0,87,122,112
329,40.0111930,-79.5888170,291.0,87,122,112
330,40.0112100,-79.5888150,291.0,87,122,112
331,40.0112310,-79.5888140,291.1,87,122,112
332,40.0112490,-79.5888150,291.1,86,122,112
333,40.0112680,-79.5888180,291.1,87,122,112
334,40.0112900,-79.5888260,291.2,87,122,112
335,40.0113100,-79.5888350,291.2,87,122,112
336,40.0113290,-79.5888430,291.2,87,122,112
337,40.0113450,-79.5888480,291.2,87,122,112
338,40.0113580,-79.5888490,291.2,87,122,112
339,40.0113700,-79.5888480,291.3,87,122,112
340,40.0113820,-79.5888430,291.3,87,122,112
341,40.0113930,-79.5888370,291.3,87,122,112
342,40.0113930,-79.5888370,291.3,87,122,112
343,40.0114060,-79.5888320,291.3,88,122,112
344,40.0114060,-79.5888320,291.3,88,122,112
345,40.0114240,-79.5888330,291.3,88,122,112
346,40.0114370,-79.5888340,291.3,88,122,112
347,40.0114540,-79.5888350,291.4,88,122,112
348,40.0114770,-79.5888390,291.4,88,122,112
349,40.0115030,-79.5888410,291.4,88,122,112
350,40.0115270,-79.5888430,291.5,88,122,112
351,40.0115470,-79.5888450,291.5,88,122,112
352,40.0115650,-79.5888460,291.5,88,122,112
353,40.0115800,-79.5888470,291.5,88,122,112
354,40.0115890,-79.5888480,291.5,88,122,112
355,40.0115890,-79.5888480,291.5,88,122,112
356,40.0115890,-79.5888480,291.5,88,122,112
357,40.0116030,-79.5888480,291.5,88,122,112
358,40.0116120,-79.5888480,291.5,88,122,112
359,40.0116250,-79.5888480,291.6,88,122,112
360,40.0116400,-79.5888450,291.6,88,122,112
361,40.0116560,-79.5888420,291.6,87,122,112
362,40.0116770,-79.5888400,291.6,88,122,112
363,40.0117020,-79.5888400,291.6,88,122,112
364,40.0117210,-79.5888410,291.6,88,122,112
365,40.0117390,-79.5888410,291.7,89,122,112
366,40.0117620,-79.5888430,291.7,90,122,112
367,40.0117830,-79.5888430,291.7,91,122,112
368,40.0118010,-79.5888420,291.7,91,122,112
369,40.0118120,-79.5888430,291.7,91,122,112
370,40.0118210,-79.5888450,291.8,91,122,112
371,40.0118210,-79.5888450,291.8,90,122,112
372,40.0118320,-79.5888430,291.8,90,122,112
373,40.0118320,-79.5888430,291.8,90,122,112
374,40.0118320,-79.5888430,291.8,91,122,112
375,40.0118430,-79.5888490,291.8,91,122,112
376,40.0118530,-79.5888470,291.8,91,122,112
377,40.0118640,-79.5888410,291.8,91,122,112
378,40.0118790,-79.5888360,291.8,91,122,112
379,40.0118960,-79.5888320,291.8,91,122,112
380,40.0119180,-79.5888320,291.9,91,122,112
381,40.0119420,-79.5888330,291.9,91,122,112
382,40.0119640,-79.5888340,291.9,90,122,112
383,40.0119820,-79.5888360,291.9,89,122,112
384,40.0120000,-79.5888390,291.9,89,122,112
385,40.0120140,-79.5888410,292.0,89,122,112
386,40.0120140,-79.5888410,292.0,88,122,112
387,40.0120230,-79.5888420,292.0,88,122,112
388,40.0120230,-79.5888420,292.0,87,122,112
389,40.0120330,-79.5888380,292.0,87,122,112
390,40.0120330,-79.5888380,292.0,87,122,112
391,40.0120330,-79.5888380,292.0,87,122,112
392,40.0120560,-79.5888390,292.0,87,122,112
393,40.0120740,-79.5888380,292.0,87,122,112
394,40.0120940,-79.5888380,292.0,88,122,112
395,40.0121190,-79.5888390,292.1,88,122,112
396,40.0121420,-79.5888470,292.1,88,122,112
397,40.0121600,-79.5888550,292.1,89,122,112
398,40.0121750,-79.5888620,292.1,89,122,112
399,40.0121880,-79.5888660,292.1,90,122,112
400,40.0121880,-79.5888660,292.1,90,122,112
401,40.0122030,-79.5888660,292.1,90,122,112
402,40.0122120,-79.5888640,292.0,91,122,112
403,40.0122120,-79.5888640,292.0,91,122,112
404,40.0122260,-79.5888610,292.0,92,122,112
405,40.0122260,-79.5888610,292.0,92,122,112
406,40.0122430,-79.5888580,292.0,92,122,112
407,40.0122570,-79.5888540,292.0,93,122,112
408,40.0122730,-79.5888490,292.0,92,122,112
409,40.0122870,-79.5888440,292.0,92,122,112
410,40.0123000,-79.5888400,292.0,91,122,112
411,40.0123160,-79.5888380,292.0,91,122,112
412,40.0123370,-79.5888380,292.0,91,122,112
413,40.0123600,-79.5888400,292.0,91,122,112
414,40.0123820,-79.5888410,292.0,91,122,112
415,40.0124000,-79.5888430,292.0,91,122,112
416,40.0124170,-79.5888430,292.0,90,122,112
417,40.0124330,-79.5888400,292.1,90,122,112
418,40.0124430,-79.5888370,292.1,90,122,112
419,40.0124430,-79.5888370,292.1,90,122,112
420,40.0124430,-79.5888370,292.1,90,122,112
421,40.0124550,-79.5888370,292.1,90,122,112
422,40.0124550,-79.5888370,292.1,90,122,112
423,40.0124770,-79.5888410,292.1,90,122,112
424,40.0124900,-79.5888450,292.1,90,122,112
425,40.0125020,-79.5888510,292.1,90,122,112
426,40.0125140,-79.5888580,292.0,90,122,112
427,40.0125240,-79.5888660,292.0,90,122,112
428,40.0125360,-79.5888700,292.0,90,122,112
429,40.0125470,-79.5888740,292.0,90,122,112
430,40.0125610,-79.5888740,292.0,90,122,112
431,40.0125730,-79.5888740,292.0,91,122,112
432,40.0125730,-79.5888740,292.0,91,122,112
433,40.0125890,-79.5888680,292.0,91,122,112
434,40.0126010,-79.5888650,292.0,91,122,112
435,40.0126110,-79.5888660,292.0,91,122,112
436,40.0126230,-79.5888680,292.0,91,122,112
437,40.0126380,-79.5888700,292.0,90,122,112
438,40.0126570,-79.5888710,292.0,90,122,112
439,40.0126790,-79.5888670,292.1,90,122,112
440,40.0127050,-79.5888620,292.1,90,122,112
441,40.0127280,-79.5888580,292.2,90,122,112
442,40.0127500,-79.5888560,292.2,90,122,112
443,40.0127710,-79.5888520,292.3,90,122,112
444,40.0127860,-79.5888480,292.3,90,122,112
445,40.0127860,-79.5888480,292.3,90,122,112
446,40.0128030,-79.5888420,292.4,90,122,112
447,40.0128030,-79.5888420,292.4,90,122,112
448,40.0128160,-79.5888350,292.4,90,122,112
449,40.0128160,-79.5888350,292.4,90,122,112
450,40.0128270,-79.5888320,292.4,90,122,112
451,40.0128380,-79.5888310,292.4,90,122,112
452,40.0128560,-79.5888310,292.5,90,122,112
453,40.0128760,-79.5888280,292.5,90,122,112
454,40.0128970,-79.5888280,292.6,89,122,112
455,40.0129190,-79.5888320,292.6,89,122,112
456,40.0129390,-79.5888360,292.7,89,122,112
457,40.0129550,-79.5888390,292.7,89,122,112
458,40.0129670,-79.5888400,292.7,89,122,112
459,40.0129810,-79.5888410,292.8,89,122,112
460,40.0129900,-79.5888410,292.8,89,122,112
461,40.0129900,-79.5888410,292.8,89,122,112
462,40.0130050,-79.5888430,292.8,89,122,112
