Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
287,40.0109480,-79.5888210,290.3,89,122,112
288,40.0109680,-79.5888190,290.4,89,122,112
289,40.0109900,-79.5888240,290.4,89,122,112
290,40.0110100,-79.5888310,290.5,89,122,112
291,40.0110290,-79.5888390,290.5,90,122,112
292,40.0110470,-79.5888460,290.6,90,122,112
293,40.0110640,-79.5888480,290.6,90,122,112
294,40.0110780,-79.5888440,290.7,90,122,112
295,40.0110890,-79.5888360,290.7,90,122,112
296,40.0110980,-79.5888290,290.8,90,122,112
297,40.0111090,-79.5888210,290.8,90,122,112
298,40.0111090,-79.5888210,290.8,89,122,112
299,40.0111200,-79.5888180,290.8,89,122,112
300,40.0111300,-79.5888210,290.9,88,122,112
301,40.0111400,-79.5888240,290.9,87,122,112
302,40.0111530,-79.5888250,290.9,87,122,112
303,40.0111670,-79.5888280,291.0,87,122,112
304,40.0111820,-79.5888280,291.0,87,122,112
305,40.0111820,-79.5888280,291.0,86,122,112
306,40.0112010,-79.5888220,291.0,86,122,112
307,40.0112150,-79.5888140,291.1,87,122,112
308,40.0112350,-79.5888080,291.1,86,122,112
309,40.0112600,-79.5887990,291.1,86,122,112
310,40.0112830,-79.5887960,291.1,86,122,112
311,40.0113040,-79.5887960,291.2,87,122,112
312,40.0113190,-79.5887980,291.2,87,122,112
313,40.0113270,-79.5888030,291.2,87,122,112
314,40.0113270,-79.5888030,291.2,87,122,112
315,40.0113410,-79.5888110,291.2,88,122,112
316,40.0113410,-79.5888110,291.2,88,122,112
317,40.0113560,-79.5888090,291.2,88,122,112
318,40.0113660,-79.5888060,291.3,88,122,112
319,40.0113780,-79.5888050,291.3,89,122,112
320,40.0113900,-79.5888060,291.3,89,122,112
321,40.0114020,-79.5888100,291.3,89,122,112
322,40.0114180,-79.5888140,291.3,89,122,112
323,40.0114410,-79.5888160,291.3,90,122,112
324,40.0114670,-79.5888170,291.4,89,122,112
325,40.0114930,-79.5888150,291.4,89,122,112
326,40.0115190,-79.5888120,291.4,90,122,112
327,40.0115420,-79.5888100,291.5,91,122,112
328,40.0115580,-79.5888120,291.5,90,122,112
329,40.0115710,-79.5888170,291.5,90,122,112
330,40.0115840,-79.5888220,291.5,90,122,112
331,40.0115840,-79.5888220,291.5,89,122,112
332,40.0115960,-79.5888270,291.5,89,122,112
333,40.0115960,-79.5888270,291.5,89,122,112
334,40.0116060,-79.5888230,291.5,89,122,112
335,40.0116150,-79.5888200,291.5,88,122,112
336,40.0116150,-79.5888200,291.5,88,122,112
337,40.0116290,-79.5888230,291.6,88,122,112
338,40.0116290,-79.5888230,291.6,88,122,112
339,40.0116430,-79.5888240,291.6,88,122,112
340,40.0116560,-79.5888240,291.6,87,122,112
341,40.0116740,-79.5888240,291.6,87,122,112
342,40.0116910,-79.5888240,291.6,87,122,112
343,40.0117080,-79.5888230,291.6,87,122,112
344,40.0117250,-79.5888230,291.6,87,122,112
345,40.0117440,-79.5888230,291.7,88,122,112
346,40.0117630,-79.5888180,291.7,89,122,112
347,40.0117820,-79.5888070,291.7,88,122,112
348,40.0118050,-79.5887940,291.7,89,122,112
349,40.0118260,-79.5887880,291.8,90,122,112
350,40.0118440,-79.5887900,291.8,90,122,112
351,40.0118610,-79.5887960,291.8,90,122,112
352,40.0118740,-79.5888030,291.8,90,122,112
353,40.0118740,-79.5888030,291.8,91,122,112
354,40.0118870,-79.5888120,291.8,92,122,112
355,40.0118870,-79.5888120,291.8,92,122,112
356,40.0119000,-79.5888160,291.8,92,122,112
357,40.0119000,-79.5888160,291.8,93,122,112
358,40.0119170,-79.5888230,291.9,92,122,112
359,40.0119310,-79.5888260,291.9,92,122,112
360,40.0119480,-79.5888260,291.9,91,122,112
361,40.0119670,-79.5888240,291.9,91,122,112
362,40.0119920,-79.5888170,291.9,90,122,112
363,40.0120160,-79.5888080,292.0,90,122,112
364,40.0120340,-79.5888000,292.0,90,122,112
365,40.0120500,-79.5887950,292.0,90,122,112
366,40.0120640,-79.5887920,292.0,90,122,112
367,40.0120640,-79.5887920,292.0,90,122,112
368,40.0120830,-79.5887920,292.0,90,122,112
369,40.0120920,-79.5887960,292.0,90,122,112
370,40.0120920,-79.5887960,292.0,90,122,112
371,40.0121020,-79.5888020,292.1,91,122,112
372,40.0121020,-79.5888020,292.1,91,122,112
373,40.0121230,-79.5888030,292.1,91,122,112
374,40.0121350,-79.5888060,292.1,91,122,112
375,40.0121460,-79.5888090,292.1,91,122,112
376,40.0121620,-79.5888110,292.1,91,122,112
377,40.0121850,-79.5888170,292.1,91,122,112
378,40.0122100,-79.5888220,292.0,91,122,112
379,40.0122320,-79.5888240,292.0,91,122,112
380,40.0122470,-79.5888250,292.0,91,122,112
381,40.0122580,-79.5888250,292.0,91,122,112
382,40.0122690,-79.5888270,292.0,91,122,112
383,40.0122800,-79.5888290,292.0,90,122,112
384,40.0122910,-79.5888320,292.0,90,122,112
385,40.0122910,-79.5888320,292.0,90,122,112
386,40.0122910,-79.5888320,292.0,89,122,112
387,40.0123030,-79.5888340,292.0,89,122,112
388,40.0123030,-79.5888340,292.0,89,122,112
389,40.0123190,-79.5888300,292.0,88,122,112
390,40.0123310,-79.5888270,292.0,88,122,112
391,40.0123500,-79.5888260,292.0,88,122,112
392,40.0123720,-79.5888260,292.0,88,122,112
393,40.0123930,-79.5888240,292.0,88,122,112
394,40.0124150,-79.5888220,292.0,88,122,112
395,40.0124380,-79.5888200,292.1,87,122,112
396,40.0124550,-79.5888200,292.1,87,122,112
397,40.0124680,-79.5888230,292.1,87,122,112
398,40.0124680,-79.5888230,292.1,87,122,112
399,40.0124680,-79.5888230,292.1,87,122,112
400,40.0124680,-79.5888230,292.1,87,122,112
401,40.0124810,-79.5888330,292.1,87,122,112
402,40.0124810,-79.5888330,292.1,87,122,112
403,40.0124990,-79.5888370,292.1,88,122,112
404,40.0125110,-79.5888380,292.0,88,122,112
405,40.0125110,-79.5888380,292.0,88,122,112
406,40.0125280,-79.5888370,292.0,88,122,112
407,40.0125380,-79.5888330,292.0,88,122,112
408,40.0125570,-79.5888300,292.0,87,122,112
409,40.0125800,-79.5888280,292.0,87,122,112
410,40.0126060,-79.5888260,292.0,88,122,112
411,40.0126350,-79.5888290,292.0,89,122,112
412,40.0126640,-79.5888280,292.0,88,122,112
413,40.0126900,-79.5888220,292.1,88,122,112
414,40.0127090,-79.5888170,292.1,89,122,112
415,40.0127210,-79.5888160,292.2,89,122,112
416,40.0127310,-79.5888180,292.2,89,122,112
417,40.0127310,-79.5888180,292.2,90,122,112
418,40.0127400,-79.5888220,292.2,90,122,112
419,40.0127400,-79.5888220,292.2,91,122,112
420,40.0127490,-79.5888270,292.2,91,122,112
421,40.0127600,-79.5888310,292.3,92,122,112
422,40.0127770,-79.5888330,292.3,92,122,112
423,40.0127930,-79.5888340,292.3,92,122,112
424,40.0128090,-79.5888340,292.4,92,122,112
425,40.0128230,-79.5888340,292.4,92,122,112
426,40.0128350,-79.5888360,292.4,92,122,112
427,40.0128500,-79.5888350,292.5,92,122,112
428,40.0128650,-79.5888320,292.5,92,122,112
429,40.0128780,-79.5888300,292.5,92,122,112
430,40.0128930,-79.5888280,292.6,93,122,112
431,40.0129090,-79.5888270,292.6,92,122,112
432,40.0129240,-79.5888300,292.6,92,122,112
433,40.0129410,-79.5888370,292.7,92,122,112
434,40.0129530,-79.5888440,292.7,91,122,112
435,40.0129530,-79.5888440,292.7,91,122,112
436,40.0129680,-79.5888510,292.7,92,122,112
437,40.0129680,-79.5888510,292.7,92,122,112
438,40.0129820,-79.5888510,292.8,92,122,112
439,40.0129820,-79.5888510,292.8,92,122,112
440,40.0130000,-79.5888510,292.8,94,122,112
441,40.0130090,-79.5888510,292.8,93,122,112
442,40.0130220,-79.5888470,292.8,93,122,112
443,40.0130390,-79.5888410,292.9,93,122,112
444,40.0130580,-79.5888350,292.9,93,122,112
445,40.0130800,-79.5888330,293.0,93,122,112
446,40.0131050,-79.5888310,293.0,93,122,112
447,40.0131310,-79.5888300,293.0,93,122,112
448,40.0131570,-79.5888300,293.0,93,122,112
449,40.0131820,-79.5888350,293.0,93,122,112
450,40.0132100,-79.5888360,293.0,94,122,112
451,40.0132330,-79.5888390,293.0,93,122,112
452,40.0132510,-79.5888420,293.0,94,122,112
453,40.0132670,-79.5888480,293.0,94,122,112
454,40.0132800,-79.5888560,293.0,94,122,112
455,40.0132900,-79.5888610,293.0,94,122,112
456,40.0133000,-79.5888620,293.0,93,122,112
457,40.0133100,-79.5888590,293.0,93,122,112
458,40.0133100,-79.5888590,293.0,93,122,112
459,40.0133100,-79.5888590,293.0,92,122,112
460,40.0133290,-79.5888580,293.0,91,122,112
461,40.0133420,-79.5888590,293.0,91,122,112
462,40.0133540,-79.5888600,293.0,91,122,112
463,40.0133660,-79.5888620,293.0,91,122,112
464,40.0133810,-79.5888670,293.0,91,122,112
465,40.0133990,-79.5888710,292.9,91,122,112
466,40.0134160,-79.5888730,292.9,91,122,112
467,40.0134310,-79.5888750,292.9,91,122,112
468,40.0134470,-79.5888770,292.8,91,122,112
469,40.0134640,-79.5888800,292.8,91,122,112
470,40.0134790,-79.5888840,292.7,90,122,112
471,40.0134960,-79.5888890,292.7,90,122,112
472,40.0135130,-79.5888870,292.6,89,122,112
473,40.0135280,-79.5888840,292.6,88,122,112
474,40.0135420,-79.5888810,292.6,88,122,112
475,40.0135520,-79.5888780,292.5,87,122,112
476,40.0135610,-79.5888750,292.5,87,122,112
477,40.0135720,-79.5888700,292.5,87,122,112
478,40.0135820,-79.5888650,292.4,87,122,112
479,40.0135910,-79.5888590,292.4,87,122,112
480,40.0136030,-79.5888540,292.4,87,122,112
481,40.0136140,-79.5888500,292.3,87,122,112
482,40.0136260,-79.5888460,292.3,87,122,112
483,40.0136400,-79.5888420,292.3,87,122,112
484,40.0136540,-79.5888400,292.2,86,122,112
485,40.0136710,-79.5888400,292.2,87,122,112
486,40.0136890,-79.5888380,292.1,87,122,112
487,40.0137060,-79.5888380,292.1,88,122,112
488,40.0137210,-79.5888370,292.1,88,122,112
489,40.0137340,-79.5888360,292.0,88,122,112
490,40.0137480,-79.5888350,292.0,88,122,112
491,40.0137610,-79.5888380,291.9,88,122,112
492,40.0137790,-79.5888420,291.7,88,122,112
493,40.0137950,-79.5888470,291.6,88,122,112
494,40.0138130,-79.5888520,291.5,88,122,112
495,40.0138290,-79.5888550,291.4,88,122,112
496,40.0138430,-79.5888560,291.3,88,122,112
497,40.0138570,-79.5888540,291.2,88,122,112
498,40.0138700,-79.5888510,291.1,89,122,112
499,40.0138810,-79.5888500,291.0,89,122,112
500,40.0138960,-79.5888540,290.9,89,122,112
501,40.0139100,-79.5888620,290.8,90,122,112
502,40.0139240,-79.5888700,290.7,90,122,112
503,40.0139360,-79.5888780,290.6,90,122,112
504,40.0139480,-79.5888850,290.5,90,122,112
505,40.0139620,-79.5888930,290.4,90,122,112
506,40.0139810,-79.5889000,290.2,89,122,112
507,40.0139970,-79.5889030,290.1,89,122,112
508,40.0140140,-79.5889010,290.0,89,122,112
509,40.0140300,-79.5888970,289.9,89,122,112
510,40.0140460,-79.5888920,289.8,89,122,112
511,40.0140590,-79.5888890,289.7,89,122,112
512,40.0140730,-79.5888890,289.5,89,122,112
513,40.0140900,-79.5888850,289.4,88,122,112
514,40.0141060,-79.5888810,289.3,88,122,112
515,40.0141200,-79.5888790,289.2,88,122,112
516,40.0141340,-79.5888770,289.1,88,122,112
