Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
253,40.0085900,-79.5887550,288.3,76,122,112
254,40.0086130,-79.5887530,288.4,76,122,112
255,40.0086420,-79.5887500,288.4,76,122,112
256,40.0086710,-79.5887520,288.5,76,122,112
257,40.0086980,-79.5887570,288.6,76,122,112
258,40.0087200,-79.5887620,288.6,76,122,112
259,40.0087360,-79.5887670,288.6,77,122,112
260,40.0087460,-79.5887680,288.7,78,122,112
261,40.0087460,-79.5887680,288.7,79,122,112
262,40.0087550,-79.5887700,288.7,79,122,112
263,40.0087550,-79.5887700,288.7,79,122,112
264,40.0087550,-79.5887700,288.7,79,122,112
265,40.0087740,-79.5887690,288.7,79,122,112
266,40.0087910,-79.5887720,288.8,79,122,112
267,40.0088130,-79.5887740,288.8,80,122,112
268,40.0088380,-79.5887760,288.9,80,122,112
269,40.0088670,-79.5887790,288.9,80,122,112
270,40.0088910,-79.5887810,289.0,79,122,112
271,40.0089110,-79.5887860,289.0,79,122,112
272,40.0089320,-79.5887900,289.0,79,122,112
273,40.0089470,-79.5887930,289.0,78,122,112
274,40.0089470,-79.5887930,289.0,78,122,112
275,40.0089470,-79.5887930,289.0,78,122,112
276,40.0089560,-79.5887890,289.0,77,122,112
277,40.0089560,-79.5887890,289.0,77,122,112
278,40.0089700,-79.5887830,289.0,79,122,112
279,40.0089810,-79.5887830,289.0,80,122,112
280,40.0090010,-79.5887850,289.0,81,122,112
281,40.0090250,-79.5887890,289.0,81,122,112
282,40.0090470,-79.5887970,289.0,82,122,112
283,40.0090640,-79.5888040,289.0,83,122,112
284,40.0090770,-79.5888100,289.0,83,122,112
285,40.0090770,-79.5888100,289.0,83,122,112
286,40.0090880,-79.5888140,289.0,83,122,112
287,40.0091010,-79.5888130,289.0,83,122,112
288,40.0091140,-79.5888130,289.0,83,122,112
289,40.0091270,-79.5888120,289.0,83,122,112
290,40.0091400,-79.5888110,289.0,83,122,112
291,40.0091530,-79.5888110,289.0,83,122,112
292,40.0091670,-79.5888100,289.0,83,122,112
293,40.0091800,-79.5888100,289.0,83,122,112
294,40.0091930,-79.5888090,289.0,83,122,112
295,40.0092060,-79.5888080,289.0,83,122,112
296,40.0092190,-79.5888080,289.0,83,122,112
297,40.0092320,-79.5888070,289.0,83,122,112
298,40.0092600,-79.5888140,289.0,83,122,112
299,40.0092820,-79.5888220,289.0,84,122,112
300,40.0092940,-79.5888270,289.0,84,122,112
301,40.0092940,-79.5888270,289.0,84,122,112
302,40.0093050,-79.5888260,289.0,84,122,112
303,40.0093110,-79.5888160,289.0,84,122,112
304,40.0093110,-79.5888160,289.0,83,122,112
305,40.0093160,-79.5888020,289.0,83,122,112
306,40.0093160,-79.5888020,289.0,83,122,112
307,40.0093300,-79.5887980,289.0,84,122,112
308,40.0093410,-79.5887990,289.0,84,122,112
309,40.0093570,-79.5888000,289.0,85,122,112
310,40.0093780,-79.5887990,289.1,85,122,112
311,40.0093960,-79.5887970,289.1,86,122,112
312,40.0094140,-79.5887970,289.2,86,122,112
313,40.0094360,-79.5888000,289.2,86,122,112
314,40.0094600,-79.5888030,289.3,85,122,112
315,40.0094850,-79.5888050,289.3,85,122,112
316,40.0095070,-79.5888050,289.4,85,122,112
317,40.0095250,-79.5888050,289.4,85,122,112
318,40.0095380,-79.5888050,289.5,85,122,112
319,40.0095480,-79.5888070,289.5,85,122,112
320,40.0095480,-79.5888070,289.5,85,122,112
321,40.0095580,-79.5888110,289.5,84,122,112
322,40.0095580,-79.5888110,289.5,84,122,112
323,40.0095580,-79.5888110,289.5,84,122,112
324,40.0095680,-79.5888020,289.5,84,122,112
325,40.0095680,-79.5888020,289.5,84,122,112
326,40.0095680,-79.5888020,289.5,83,122,112
327,40.0095770,-79.5887920,289.6,83,122,112
328,40.0095770,-79.5887920,289.6,83,122,112
329,40.0095950,-79.5887920,289.6,83,122,112
330,40.0096100,-79.5887920,289.6,83,122,112
331,40.0096290,-79.5887910,289.7,83,122,112
332,40.0096550,-79.5887900,289.7,83,122,112
333,40.0096760,-79.5887900,289.8,83,122,112
334,40.0096940,-79.5887910,289.8,82,122,112
335,40.0097180,-79.5887940,289.9,83,122,112
336,40.0097430,-79.5887980,289.9,83,122,112
337,40.0097670,-79.5888040,290.0,83,122,112
338,40.0097870,-79.5888110,290.0,83,122,112
339,40.0097990,-79.5888180,290.0,83,122,112
340,40.0097990,-79.5888180,290.0,84,122,112
341,40.0098120,-79.5888260,290.0,84,122,112
342,40.0098120,-79.5888260,290.0,84,122,112
343,40.0098220,-79.5888230,290.0,84,122,112
344,40.0098300,-79.5888170,290.0,84,122,112
345,40.0098300,-79.5888170,290.0,84,122,112
346,40.0098410,-79.5888080,290.0,84,122,112
347,40.0098410,-79.5888080,290.0,83,122,112
348,40.0098410,-79.5888080,290.0,83,122,112
349,40.0098510,-79.5888110,290.0,83,122,112
350,40.0098610,-79.5888100,290.0,83,122,112
351,40.0098750,-79.5888090,290.0,83,122,112
352,40.0098920,-79.5888090,290.0,83,122,112
353,40.0099100,-79.5888090,290.0,83,122,112
354,40.0099290,-79.5888100,290.0,83,122,112
355,40.0099490,-79.5888120,290.0,83,122,112
356,40.0099740,-79.5888170,290.0,83,122,112
357,40.0099990,-79.5888240,290.0,83,122,112
358,40.0100240,-79.5888320,290.0,84,122,112
